anio,parametro,minimo,maximo,media,q25,q50,q75,desviacion,num_nulos
2011,NOX,0.0,714.0,112.69109593352637,19.0,23.0,47.0,48.7819019325708,63544
2012,NOX,0.0,668.0,452.7667473769169,34.0,396.0,560.0,46.62050015020534,23541
2013,NOX,0.0,715.0,464.20630283716196,34.0,292.0,592.0,44.739542524011604,22593
2014,NOX,1.0,568.0,205.17558749614216,38.0,40.0,356.0,41.88971321789105,45362
2015,NOX,0.0,717.0,122.51842448861163,36.0,34.0,382.0,39.3396077483449,68930
2016,NOX,0.0,755.0,123.24032305117537,27.0,43.0,537.0,39.39914659484321,65129
2017,NOX,1.0,542.0,104.99636785482468,30.0,31.0,399.0,39.863594535138546,72409
1986,NO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1987,NO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
