anio,parametro,minimo,maximo,media,q25,q50,q75,desviacion,num_nulos
2010,CO,0.0,11.300000190734863,8.079663577468573,0.4000000059604645,1.100000023841858,1.0,0.8018468809740585,16645
2011,CO,0.0,7.800000190734863,1.7709606839791103,0.6000000238418579,0.6000000238418579,0.800000011920929,0.6862289051598505,61186
2012,CO,0.0,7.699999809265137,6.2998883059275865,0.800000011920929,0.6000000238418579,5.400000095367432,0.6044382183522718,23272
2013,CO,0.0,8.100000381469727,1.9152843344477104,0.6000000238418579,3.799999952316284,6.900000095367432,0.5763721578252551,65963
2014,CO,0.0,7.5,1.5617338239149114,0.6000000238418579,0.699999988079071,5.5,0.5479482201033086,75602
2015,CO,0.0,7.800000190734863,2.7419319659803683,0.699999988079071,0.699999988079071,5.300000190734863,0.5016447919173055,51140
2016,CO,0.0,10.0,2.569450681592804,0.5,4.099999904632568,5.099999904632568,0.4750986339137959,51808
2017,CO,0.0,7.800000190734863,2.7118809741949943,0.5,0.5,3.9000000953674316,0.4399946919979915,46200
1986,PM2.5,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
