anio,parametro,minimo,maximo,media,q25,q50,q75,desviacion,num_nulos
1994,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1995,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1996,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1997,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1998,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1999,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
2000,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
2001,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
2002,PMCO,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
