anio,parametro,minimo,maximo,media,q25,q50,q75,desviacion,num_nulos
1986,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1987,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1988,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1989,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1990,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1991,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1992,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1993,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
1994,PM10,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0
