anio,parametro,minimo,maximo,media,q25,q50,q75,desviacion,num_nulos
2002,NOX,1.0,494.0,531.7709111998969,18.0,37.0,53.0,48.24241439445853,15518
2003,NOX,0.0,474.0,1089.374822268402,25.0,41.0,58.0,53.694300517022086,9143
2004,NOX,0.0,625.0,1128.3139013452915,24.0,40.0,58.0,52.59032740375301,8697
2005,NOX,0.0,615.0,1336.8024618991794,21.0,45.0,63.0,53.85250165937818,6824
2006,NOX,0.0,646.0,501.7320165813216,19.0,48.0,52.0,52.23112428892895,16404
2007,NOX,0.0,571.0,601.750895140665,18.0,40.0,64.0,50.25226172284258,13685
2008,NOX,0.0,673.0,525.9507078507079,19.0,38.0,70.0,52.81054355024871,15540
2009,NOX,0.0,783.0,415.7746597210553,19.0,30.0,55.0,47.28026732048553,17853
2010,NOX,0.0,716.0,644.7941961594764,23.0,38.0,56.0,49.53931223684621,11613
